price,bedrooms,bathrooms,floors
571000.0,3.0,2.5,2.0
852600.0,4.0,2.5,2.0
1085000.0,5.0,2.5,2.0
371000.0,3.0,1.0,1.0
514000.0,3.0,1.75,1.0
386000.0,3.0,1.5,2.0
464000.0,4.0,2.5,2.0
335000.0,4.0,2.25,1.0
740000.0,4.0,2.75,2.0
465000.0,4.0,1.75,1.0
700000.0,3.0,2.75,1.0
785000.0,3.0,3.5,2.0
350000.0,3.0,3.25,2.0
148000.0,1.0,1.0,1.0
530000.0,3.0,1.75,1.0
349000.0,3.0,2.5,3.0
240000.0,3.0,1.5,1.5
330000.0,3.0,2.5,2.0
735000.0,4.0,1.75,1.5
545000.0,3.0,2.5,1.0
214950.0,3.0,1.75,1.0
657500.0,4.0,2.75,2.0
476000.0,3.0,1.0,1.5
2888000.0,5.0,6.25,2.0
110000.0,2.0,1.0,1.0
292000.0,4.0,2.75,2.0
317000.0,3.0,1.0,1.0
455000.0,4.0,2.5,2.0
1365000.0,5.0,3.5,2.0
460000.0,3.0,2.0,1.0
405000.0,3.0,2.0,1.0
333000.0,2.0,1.0,1.0
427000.0,4.0,1.0,1.5
742000.0,4.0,2.5,2.0
465000.0,4.0,2.5,1.0
809950.0,4.0,2.5,2.0
619400.0,4.0,2.0,1.5
762400.0,3.0,1.75,1.0
535000.0,5.0,2.25,2.0
881000.0,5.0,3.0,1.5
813000.0,4.0,2.75,1.0
234000.0,3.0,2.0,1.5
308900.0,3.0,2.5,2.0
450000.0,4.0,2.5,1.0
547500.0,3.0,3.5,3.0
399950.0,2.0,1.0,2.0
516000.0,4.0,3.5,2.0
250000.0,2.0,1.5,2.0
475000.0,3.0,2.25,2.0
415000.0,4.0,2.5,2.0
545000.0,2.0,1.25,2.0
329950.0,3.0,2.5,2.0
1325000.0,5.0,2.25,1.0
784000.0,3.0,3.5,1.5
610750.0,4.0,2.25,2.0
578000.0,4.0,2.5,1.0
1485000.0,4.0,3.75,2.0
501000.0,3.0,1.75,1.0
465250.0,5.0,2.0,1.5
2250000.0,5.0,4.25,1.5
1095000.0,0.0,0.0,3.5
315000.0,2.0,1.0,1.0
900000.0,4.0,2.25,1.0
789500.0,4.0,2.5,2.0
678500.0,3.0,2.0,1.0
342500.0,3.0,2.0,1.0
860000.0,4.0,3.25,2.0
306000.0,4.0,2.5,2.0
580000.0,5.0,2.0,2.0
405000.0,3.0,1.0,1.0
510000.0,3.0,1.75,1.0
173000.0,2.0,1.0,1.0
210000.0,4.0,1.75,1.0
445000.0,3.0,1.0,1.0
585000.0,3.0,2.5,2.5
381000.0,3.0,1.75,1.0
890000.0,3.0,2.25,1.0
235000.0,3.0,1.75,1.0
480000.0,3.0,2.5,3.0
575000.0,2.0,1.0,1.5
350000.0,4.0,2.25,1.5
259000.0,4.0,1.5,2.0
599000.0,5.0,2.75,1.0
210000.0,4.0,1.5,1.0
1184000.0,4.0,2.5,1.5
545000.0,3.0,1.0,1.5
299995.0,3.0,2.5,2.0
440000.0,3.0,1.0,1.5
699000.0,4.0,2.5,2.0
795000.0,3.0,2.0,1.0
445000.0,5.0,1.75,1.5
397990.0,3.0,1.0,1.0
706000.0,3.0,2.75,1.0
363000.0,3.0,3.25,2.0
850000.0,4.0,2.25,2.0
620000.0,2.0,1.0,1.5
1228000.0,4.0,2.5,2.0
333000.0,4.0,2.5,1.0
743000.0,3.0,1.75,1.0
448000.0,2.0,1.5,1.0
485000.0,4.0,2.5,2.0
489950.0,4.0,2.25,1.0
498500.0,5.0,2.75,2.0
531000.0,3.0,2.5,2.0
670000.0,3.0,2.5,1.0
310000.0,5.0,3.0,1.0
835000.0,3.0,3.0,2.0
1688000.0,4.0,2.5,2.0
495000.0,4.0,2.5,2.0
495000.0,3.0,2.0,1.0
440000.0,3.0,1.0,1.5
280000.0,1.0,0.75,1.0
1070000.0,4.0,2.5,2.0
1034500.0,4.0,2.5,2.0
248000.0,4.0,2.5,2.0
294000.0,4.0,2.5,1.0
561000.0,3.0,2.25,2.0
656500.0,4.0,2.0,1.0
660000.0,3.0,3.0,2.0
370000.0,2.0,1.0,1.0
349950.0,3.0,1.0,1.0
223000.0,2.0,1.0,1.0
560000.0,4.0,1.75,1.5
594000.0,4.0,1.75,2.0
600000.0,3.0,2.25,2.0
315000.0,3.0,2.5,2.0
430000.0,4.0,1.75,1.0
440000.0,3.0,2.75,1.0
312500.0,2.0,1.5,2.0
1240000.0,5.0,4.0,2.0
300000.0,3.0,3.25,2.0
680000.0,3.0,2.5,2.5
336750.0,2.0,2.25,2.0
822500.0,5.0,3.5,2.0
589000.0,4.0,3.0,2.0
863000.0,4.0,2.5,2.0
210000.0,2.0,1.75,1.0
206135.0,3.0,1.0,1.0
1125000.0,6.0,3.75,2.0
285000.0,3.0,1.75,1.0
230000.0,2.0,1.0,1.0
845000.0,4.0,2.75,2.0
350000.0,3.0,1.75,1.0
304000.0,3.0,1.0,1.5
370000.0,2.0,1.0,1.0
810000.0,3.0,1.75,1.0
440000.0,4.0,2.25,1.0
1030000.0,4.0,2.5,2.0
775000.0,4.0,2.0,1.0
1335000.0,5.0,2.25,2.5
235000.0,3.0,1.75,1.0
499950.0,3.0,1.0,1.5
622500.0,5.0,2.75,2.0
300000.0,4.0,2.5,1.0
205000.0,3.0,1.0,1.0
435000.0,3.0,1.75,1.0
697000.0,4.0,2.75,1.5
153000.0,3.0,1.0,1.5
454000.0,4.0,2.25,2.0
345000.0,2.0,1.5,1.0
585000.0,3.0,1.0,1.5
380000.0,4.0,2.5,2.0
250600.0,4.0,2.5,1.0
890000.0,4.0,2.25,2.0
370000.0,4.0,2.5,2.0
369500.0,3.0,1.5,1.0
883000.0,4.0,2.5,2.0
950000.0,4.0,2.5,2.0
615000.0,3.0,1.75,1.0
305000.0,3.0,1.5,1.0
590000.0,4.0,2.5,2.0
485000.0,3.0,2.5,2.0
215000.0,2.0,1.0,1.0
430000.0,3.0,2.0,1.5
324900.0,4.0,2.5,2.0
849900.0,2.0,2.0,2.0
975000.0,5.0,2.75,1.0
910000.0,5.0,2.5,2.0
459950.0,3.0,1.75,1.0
325000.0,3.0,2.5,2.0
513000.0,4.0,2.75,1.0
475000.0,3.0,2.25,1.0
419000.0,4.0,2.5,2.0
760000.0,4.0,2.5,1.0
1120000.0,5.0,1.5,2.0
129000.0,2.0,1.0,1.0
725000.0,5.0,2.5,1.0
580000.0,3.0,2.5,2.0
385000.0,3.0,2.25,1.0
265000.0,4.0,1.75,1.0
1735000.0,3.0,2.5,1.5
330000.0,3.0,2.5,2.0
665000.0,4.0,2.5,2.0
799000.0,3.0,2.5,2.0
589000.0,3.0,2.0,1.0
1695000.0,2.0,2.25,2.0
538000.0,3.0,1.0,1.0
530100.0,3.0,1.0,1.5
718500.0,3.0,2.0,2.0
299000.0,3.0,1.75,1.0
556000.0,3.0,1.75,1.0
171000.0,4.0,2.0,1.0
540000.0,5.0,3.0,2.0
250000.0,3.0,2.25,2.0
795000.0,4.0,3.5,2.0
575000.0,3.0,3.0,2.0
379500.0,3.0,2.25,2.0
385000.0,4.0,2.5,2.0
415500.0,4.0,2.5,2.0
397500.0,3.0,2.0,1.0
530000.0,3.0,2.5,2.0
883000.0,4.0,2.5,2.0
850000.0,5.0,2.75,1.0
496752.0,2.0,1.0,1.0
330000.0,3.0,1.75,1.0
735000.0,4.0,2.75,2.0
525000.0,4.0,2.75,2.0
269950.0,3.0,2.5,2.0
650000.0,3.0,1.75,1.0
520500.0,3.0,2.0,1.0
652500.0,4.0,2.5,2.0
506000.0,5.0,3.0,1.0
416000.0,3.0,1.0,1.0
500000.0,4.0,2.75,1.0
460000.0,3.0,1.75,1.0
371025.0,3.0,2.0,1.0
576000.0,4.0,2.5,2.0
353500.0,4.0,2.25,2.0
1735000.0,4.0,2.25,2.0
183000.0,3.0,1.75,1.0
763101.0,3.0,1.75,1.0
460000.0,2.0,1.5,1.0
825000.0,4.0,1.5,1.5
265000.0,3.0,1.0,1.0
295000.0,3.0,1.75,1.0
418000.0,4.0,3.0,1.0
554000.0,3.0,3.5,2.0
534500.0,3.0,2.5,2.0
690000.0,2.0,1.75,1.0
530000.0,4.0,2.5,2.0
357186.0,2.0,1.75,2.0
300000.0,5.0,3.0,1.0
304000.0,4.0,2.0,1.0
385000.0,4.0,1.75,1.0
415000.0,4.0,2.0,1.0
963000.0,4.0,3.5,2.0
792500.0,4.0,2.5,2.0
309212.0,3.0,1.75,1.0
235000.0,2.0,1.5,2.0
667000.0,3.0,1.5,2.0
470000.0,3.0,1.5,1.0
375000.0,4.0,2.0,1.0
410000.0,4.0,2.0,1.0
566000.0,4.0,2.25,2.0
680000.0,4.0,2.75,2.0
332000.0,1.0,1.0,1.0
902000.0,4.0,2.5,2.0
500000.0,3.0,1.75,1.0
445000.0,3.0,1.75,1.5
825000.0,4.0,2.5,1.0
1095000.0,4.0,4.0,2.0
277000.0,3.0,1.0,1.0
545000.0,3.0,2.5,1.0
435000.0,3.0,2.5,2.0
638000.0,3.0,2.5,2.0
418000.0,4.0,1.5,1.0
499000.0,3.0,1.75,1.0
150000.0,3.0,1.5,1.0
759950.0,3.0,2.5,2.0
427000.0,3.0,2.5,1.0
632500.0,5.0,2.5,2.0
660000.0,6.0,1.75,1.0
862000.0,4.0,2.5,2.0
524000.0,2.0,1.0,1.5
470000.0,3.0,1.5,1.0
385000.0,3.0,2.0,2.0
575000.0,4.0,2.5,2.0
220000.0,4.0,2.5,1.0
460000.0,2.0,1.0,1.0
1712500.0,3.0,3.25,3.0
175000.0,3.0,1.5,1.0
465000.0,3.0,2.25,1.0
552000.0,3.0,1.0,1.0
565000.0,4.0,2.75,2.0
518000.0,4.0,2.5,1.0
899950.0,4.0,3.5,2.0
373000.0,3.0,1.0,1.5
385000.0,4.0,2.5,2.0
245000.0,2.0,1.0,1.0
375000.0,4.0,2.0,2.0
699850.0,4.0,3.5,2.0
450000.0,6.0,2.25,1.0
455000.0,2.0,1.5,1.5
650000.0,4.0,2.75,3.0
378000.0,5.0,2.5,1.0
220000.0,3.0,2.0,1.0
285500.0,4.0,1.75,1.0
340000.0,3.0,2.5,3.0
921000.0,4.0,1.5,1.0
375000.0,4.0,2.5,1.5
999000.0,4.0,2.75,2.0
335000.0,3.0,1.5,1.0
1920000.0,4.0,2.5,1.0
385000.0,2.0,1.0,1.0
850000.0,4.0,3.5,2.0
429000.0,5.0,2.5,2.0
523950.0,3.0,2.25,3.0
798800.0,3.0,2.75,1.0
284000.0,3.0,2.5,2.0
852880.0,4.0,3.25,2.0
320000.0,3.0,2.25,3.0
749995.0,4.0,3.25,2.0
468500.0,3.0,2.5,2.0
492500.0,5.0,2.5,2.0
685000.0,4.0,3.5,3.0
542525.0,4.0,2.5,2.0
435000.0,3.0,2.0,3.0
242000.0,3.0,1.75,1.5
325000.0,4.0,2.5,2.0
837700.0,5.0,2.75,2.0
210000.0,1.0,1.0,1.0
187500.0,3.0,1.5,1.0
560000.0,5.0,1.0,1.5
272000.0,3.0,2.0,1.0
235000.0,3.0,1.75,1.0
259000.0,3.0,2.0,1.0
866059.0,5.0,3.5,2.0
473000.0,2.0,1.0,1.0
405000.0,3.0,1.5,1.0
870000.0,4.0,4.25,2.0
475000.0,3.0,2.25,1.0
499500.0,3.0,2.5,2.0
386000.0,2.0,2.5,2.0
458000.0,4.0,1.5,1.5
550000.0,3.0,1.75,2.0
605500.0,3.0,2.5,2.0
421000.0,3.0,2.5,2.0
536000.0,4.0,2.25,2.0
247200.0,3.0,1.75,1.0
250000.0,2.0,1.5,2.0
204950.0,4.0,1.75,1.0
430000.0,3.0,2.0,1.0
250000.0,4.0,2.5,2.0
260000.0,3.0,1.75,1.0
547000.0,4.0,1.0,1.5
379900.0,5.0,3.5,2.0
738500.0,3.0,2.5,1.0
545000.0,4.0,2.25,1.0
342000.0,2.0,1.0,1.0
4668000.0,5.0,6.75,1.0
170000.0,4.0,1.0,1.0
616000.0,4.0,2.5,2.0
640000.0,3.0,2.0,1.0
332000.0,3.0,2.5,1.0
1010000.0,3.0,3.25,2.0
380000.0,4.0,2.5,2.0
415000.0,4.0,2.0,1.0
1008000.0,4.0,3.5,2.0
669000.0,4.0,2.75,2.0
260000.0,3.0,1.5,1.0
854000.0,4.0,2.75,1.0
605000.0,3.0,2.25,2.0
320000.0,3.0,1.0,1.5
229950.0,3.0,2.0,1.0
255000.0,3.0,1.75,1.0
1170000.0,4.0,2.5,2.0
479000.0,2.0,2.25,2.0
1200000.0,4.0,3.5,2.0
472000.0,3.0,2.5,3.0
198000.0,3.0,1.5,1.0
440000.0,4.0,2.0,1.5
506000.0,3.0,1.75,1.0
382500.0,4.0,2.5,2.0
269500.0,2.0,1.5,1.0
560000.0,3.0,2.0,1.0
840000.0,4.0,3.5,2.0
479500.0,3.0,2.75,2.0
402000.0,3.0,1.5,1.0
549000.0,2.0,2.5,3.0
449950.0,4.0,2.5,2.0
493000.0,4.0,1.75,1.5
142500.0,4.0,0.75,1.0
250000.0,3.0,1.75,1.0
729000.0,3.0,1.0,2.0
465000.0,2.0,2.75,2.0
465000.0,2.0,2.0,2.0
280000.0,4.0,2.25,1.0
675000.0,6.0,1.75,1.0
667500.0,3.0,2.0,1.0
809000.0,3.0,2.5,2.0
400000.0,3.0,2.25,2.0
310000.0,4.0,2.0,1.5
435000.0,2.0,1.0,1.0
465950.0,4.0,2.5,2.0
1538000.0,3.0,2.25,1.0
253000.0,3.0,1.5,1.0
330000.0,3.0,2.5,2.0
554000.0,4.0,1.0,1.5
350000.0,3.0,2.0,3.0
294999.0,4.0,2.5,2.0
1185001.0,3.0,2.75,2.0
752000.0,4.0,2.5,2.0
451000.0,4.0,2.5,2.0
725000.0,4.0,2.75,2.0
345000.0,4.0,2.75,1.0
206000.0,3.0,1.0,1.0
2027000.0,4.0,3.75,1.5
2475000.0,3.0,3.25,2.0
1728000.0,4.0,3.0,1.0
580000.0,5.0,2.0,1.0
430000.0,3.0,1.0,1.0
720000.0,4.0,2.5,2.0
824000.0,7.0,4.25,2.0
936000.0,3.0,1.75,1.0
535000.0,4.0,2.75,2.0
286800.0,3.0,2.5,2.0
350000.0,2.0,2.5,3.0
345000.0,3.0,2.5,2.0
435000.0,3.0,2.25,2.0
1555000.0,3.0,3.5,2.0
1325000.0,4.0,4.0,2.0
461000.0,3.0,3.25,2.0
770000.0,3.0,2.25,2.0
1384000.0,4.0,3.25,1.0
330000.0,3.0,2.5,2.0
322500.0,4.0,2.5,2.0
1600000.0,6.0,5.0,2.0
475000.0,3.0,1.75,1.0
250275.0,2.0,1.0,1.0
274500.0,3.0,2.25,1.0
284950.0,3.0,1.0,1.0
264950.0,4.0,1.75,1.0
242000.0,3.0,2.0,1.0
913000.0,4.0,2.5,2.0
555000.0,3.0,1.75,1.0
711000.0,4.0,1.75,1.0
403500.0,5.0,2.5,1.0
975000.0,4.0,2.5,1.0
253779.0,4.0,2.0,1.5
384400.0,3.0,3.25,3.0
646000.0,5.0,2.75,1.0
415000.0,3.0,1.75,1.0
764000.0,4.0,2.5,2.0
507000.0,5.0,3.25,2.0
545500.0,3.0,2.5,1.5
450000.0,3.0,1.75,1.0
264000.0,4.0,1.75,1.0
650000.0,5.0,1.75,1.5
365000.0,3.0,2.5,2.0
343566.0,2.0,1.0,1.0
375000.0,3.0,2.5,2.0
295000.0,3.0,2.0,1.0
325000.0,3.0,2.75,1.0
265000.0,4.0,1.5,1.0
562000.0,5.0,3.0,2.0
540000.0,4.0,2.5,2.0
4489000.0,4.0,3.0,2.0
279950.0,5.0,1.75,1.0
540000.0,3.0,1.75,1.0
310000.0,4.0,2.5,1.0
190000.0,1.0,1.0,1.0
440000.0,4.0,2.5,2.0
1400000.0,3.0,2.0,1.5
230000.0,2.0,1.0,1.0
455000.0,3.0,1.75,1.0
175000.0,2.0,1.0,1.0
650000.0,3.0,1.75,1.0
3000000.0,4.0,4.25,2.0
192500.0,3.0,1.0,1.5
239950.0,3.0,1.75,1.0
175000.0,6.0,1.0,1.5
850000.0,5.0,3.5,1.0
410000.0,4.0,2.0,1.0
570000.0,4.0,2.5,2.0
469000.0,5.0,2.5,1.0
559000.0,2.0,1.0,1.0
739888.0,3.0,2.5,2.0
568450.0,5.0,3.5,2.0
240000.0,2.0,1.0,1.0
574950.0,5.0,3.25,2.0
180000.0,3.0,2.25,2.0
1160000.0,4.0,3.5,2.0
300000.0,3.0,2.5,2.0
630000.0,4.0,2.5,2.0
507000.0,4.0,1.75,1.0
287500.0,4.0,2.5,1.0
688000.0,3.0,3.0,2.0
424000.0,3.0,2.0,1.0
400000.0,3.0,1.75,1.5
620000.0,4.0,2.5,2.0
300000.0,3.0,1.0,1.0
615000.0,5.0,2.25,2.0
206000.0,2.0,1.5,2.0
515500.0,4.0,2.5,2.0
554000.0,5.0,2.25,1.0
825000.0,4.0,3.5,2.0
855000.0,4.0,2.25,2.0
315000.0,3.0,2.5,2.0
299000.0,5.0,2.5,1.0
650000.0,3.0,1.5,1.0
465000.0,3.0,1.75,1.0
535000.0,3.0,2.0,2.0
564000.0,2.0,2.0,1.0
515000.0,3.0,3.5,2.0
580000.0,4.0,2.5,2.0
309000.0,3.0,2.25,2.0
536751.0,3.0,1.75,1.0
415000.0,4.0,2.5,2.0
267000.0,3.0,2.25,2.0
820000.0,4.0,2.5,2.0
1399950.0,4.0,2.75,2.0
485000.0,2.0,2.5,3.0
482000.0,3.0,3.25,3.0
535000.0,4.0,2.5,2.0
690000.0,3.0,3.25,3.0
576000.0,3.0,2.5,1.0
378750.0,3.0,2.5,1.5
269900.0,4.0,1.75,1.5
210000.0,3.0,2.0,1.0
429900.0,4.0,2.5,2.0
1525000.0,4.0,3.25,2.0
360000.0,4.0,2.5,2.0
405000.0,2.0,1.0,1.0
450000.0,3.0,1.75,1.0
703000.0,3.0,2.0,1.5
661000.0,4.0,2.5,2.0
580000.0,4.0,2.25,1.0
464000.0,3.0,1.0,2.0
945000.0,2.0,2.5,2.0
659500.0,4.0,3.0,1.0
200000.0,3.0,1.5,1.0
280000.0,3.0,2.0,1.0
1325000.0,4.0,2.5,2.5
346150.0,3.0,2.0,1.0
197500.0,3.0,1.0,2.0
799000.0,4.0,2.5,2.0
1309500.0,4.0,4.5,2.0
350000.0,2.0,1.0,1.0
720000.0,4.0,2.5,2.0
519000.0,3.0,2.75,1.0
590300.0,3.0,1.5,2.0
2200000.0,5.0,4.75,2.0
410000.0,6.0,2.75,1.0
437000.0,2.0,1.75,1.0
221000.0,3.0,2.25,1.0
380000.0,4.0,2.25,1.0
506000.0,2.0,1.0,1.0
395000.0,4.0,1.0,1.0
285000.0,3.0,1.0,1.5
311000.0,3.0,1.75,1.5
520000.0,3.0,1.75,1.0
435000.0,3.0,1.75,1.0
120000.0,2.0,1.0,1.0
1440000.0,3.0,3.5,2.0
186000.0,3.0,2.0,1.0
756000.0,4.0,2.25,1.0
248000.0,4.0,2.0,1.0
287000.0,3.0,2.0,1.5
510000.0,4.0,2.5,2.0
249000.0,3.0,1.0,1.0
340000.0,3.0,2.5,2.0
399888.0,4.0,2.25,1.5
440000.0,3.0,1.75,1.0
899000.0,4.0,2.25,1.0
540500.0,5.0,3.75,2.0
385000.0,3.0,1.75,1.0
558000.0,4.0,2.25,1.0
600000.0,3.0,2.0,1.0
450000.0,4.0,2.5,2.0
232500.0,3.0,1.0,1.0
436000.0,2.0,1.0,1.0
240000.0,4.0,2.0,1.0
489950.0,3.0,2.25,2.0
680000.0,6.0,2.0,1.0
1068000.0,5.0,3.5,2.0
352450.0,3.0,2.0,1.0
335000.0,4.0,2.0,1.0
549000.0,4.0,1.75,2.0
1240000.0,4.0,3.5,2.0
618250.0,4.0,3.25,1.5
1815000.0,5.0,3.0,2.0
850000.0,2.0,1.75,1.5
930000.0,5.0,2.0,1.5
505000.0,3.0,2.5,2.0
925000.0,4.0,2.5,2.0
275000.0,3.0,1.75,1.0
499000.0,3.0,1.75,1.0
507000.0,3.0,2.5,2.0
619850.0,4.0,2.5,1.0
500000.0,3.0,2.5,1.0
310000.0,4.0,1.5,1.0
646000.0,4.0,2.5,2.0
265000.0,3.0,1.75,1.0
475000.0,3.0,2.5,2.0
600000.0,4.0,2.25,2.0
470000.0,3.0,2.0,1.0
319950.0,2.0,1.0,1.0
712000.0,3.0,2.75,2.0
775000.0,4.0,2.75,2.0
390000.0,3.0,2.25,1.0
585000.0,4.0,2.5,2.0
1027000.0,3.0,2.5,2.0
232603.0,3.0,1.75,2.0
543000.0,3.0,2.25,3.0
607500.0,3.0,3.25,3.0
750000.0,3.0,3.5,2.0
728050.0,3.0,2.5,1.0
734990.0,4.0,2.5,2.0
330000.0,3.0,2.5,2.0
605000.0,4.0,2.5,2.0
441000.0,3.0,2.75,1.0
650000.0,4.0,2.5,2.0
1950000.0,7.0,3.5,2.0
395000.0,3.0,1.0,1.0
245000.0,1.0,0.75,1.0
905000.0,4.0,3.5,2.0
660000.0,4.0,3.25,2.0
378000.0,4.0,2.5,1.0
600000.0,2.0,1.0,1.0
632500.0,4.0,2.5,2.0
210000.0,2.0,2.0,2.0
754800.0,2.0,2.5,2.0
175000.0,2.0,1.0,1.0
455000.0,3.0,2.25,2.0
450000.0,3.0,2.0,1.0
790000.0,4.0,1.75,1.0
480000.0,4.0,1.0,1.0
850000.0,3.0,2.25,2.0
725000.0,4.0,3.25,2.0
380000.0,3.0,1.5,1.0
979000.0,3.0,1.5,1.0
359950.0,3.0,2.25,1.0
665900.0,4.0,2.25,2.0
812000.0,3.0,3.25,2.0
203000.0,3.0,1.0,1.0
456000.0,3.0,1.5,1.0
547000.0,5.0,2.5,1.5
280000.0,3.0,2.0,1.0
640000.0,2.0,1.75,1.0
477000.0,3.0,1.75,1.0
455000.0,4.0,2.25,1.0
587206.0,3.0,3.5,2.0
425000.0,3.0,2.5,2.0
511500.0,4.0,1.0,1.5
218000.0,2.0,2.0,2.0
332000.0,3.0,2.0,1.0
291000.0,3.0,1.5,1.0
279000.0,4.0,2.0,1.0
950000.0,4.0,2.5,2.0
970500.0,3.0,2.75,2.0
412000.0,2.0,1.0,1.0
400000.0,3.0,1.0,1.5
200000.0,3.0,2.25,1.5
397000.0,4.0,2.5,2.0
715000.0,4.0,2.5,2.0
371000.0,4.0,2.5,2.0
458000.0,3.0,2.5,2.0
436500.0,5.0,3.0,1.0
329950.0,3.0,2.5,2.0
950000.0,3.0,3.25,1.0
282000.0,4.0,2.0,2.0
250000.0,1.0,1.0,1.0
1135000.0,6.0,4.25,2.0
400000.0,4.0,1.75,2.0
681500.0,5.0,2.75,1.0
200000.0,2.0,1.0,1.0
1300000.0,5.0,4.0,2.5
1462497.0,5.0,3.25,3.0
995000.0,4.0,4.5,2.0
355000.0,4.0,2.5,2.0
425000.0,3.0,2.25,1.0
869000.0,4.0,3.0,2.0
915000.0,3.0,3.25,2.0
2110000.0,3.0,2.25,2.0
925000.0,4.0,2.0,1.0
2400000.0,6.0,4.5,2.0
390000.0,3.0,1.0,1.5
330000.0,3.0,2.25,2.0
482500.0,4.0,3.0,1.0
525000.0,3.0,2.25,3.0
237000.0,3.0,1.0,1.0
205000.0,3.0,1.0,1.0
623000.0,3.0,2.5,2.0
565000.0,4.0,2.75,2.0
400000.0,4.0,2.25,1.0
405000.0,3.0,1.0,1.5
337000.0,4.0,3.0,2.0
355000.0,2.0,1.0,1.0
885000.0,3.0,2.25,1.0
420000.0,5.0,2.75,1.0
448000.0,4.0,2.5,2.0
800000.0,4.0,2.75,2.0
830000.0,5.0,2.25,2.0
725000.0,6.0,1.75,2.0
780000.0,3.0,2.25,2.0
325000.0,2.0,1.0,1.0
488800.0,4.0,2.25,1.0
1320000.0,4.0,3.5,2.0
489000.0,4.0,2.0,1.0
1240000.0,7.0,5.5,2.0
595000.0,3.0,2.75,2.0
359900.0,5.0,2.25,1.0
1080000.0,3.0,3.0,2.0
925000.0,4.0,2.75,2.0
625000.0,3.0,2.5,2.0
339990.0,3.0,2.5,2.0
775950.0,4.0,2.5,2.0
420000.0,5.0,3.0,2.0
654000.0,3.0,3.25,2.0
725000.0,3.0,3.5,2.0
375000.0,2.0,1.0,2.0
1100000.0,3.0,2.5,1.0
639500.0,4.0,2.25,2.0
849000.0,4.0,2.0,1.5
418000.0,4.0,1.5,1.0
442900.0,4.0,1.75,1.0
750000.0,3.0,1.75,1.5
930000.0,3.0,2.5,2.0
565000.0,2.0,1.75,1.0
874150.0,4.0,3.5,2.0
545000.0,4.0,2.5,2.0
500000.0,4.0,2.5,1.0
687000.0,4.0,2.5,2.0
810000.0,4.0,2.5,2.0
439500.0,3.0,2.5,1.0
802000.0,3.0,1.75,1.5
732600.0,4.0,2.5,1.0
374000.0,4.0,2.5,2.0
330000.0,4.0,2.5,2.0
365000.0,4.0,2.0,1.0
290900.0,2.0,2.0,2.0
577000.0,3.0,2.5,1.0
280000.0,2.0,1.0,1.0
675000.0,4.0,2.5,2.0
800000.0,3.0,2.25,1.0
299995.0,2.0,1.0,1.0
440000.0,3.0,1.75,1.0
249500.0,2.0,1.75,1.0
690000.0,2.0,1.0,1.0
235000.0,3.0,1.0,1.0
320000.0,3.0,2.5,2.0
350000.0,7.0,3.0,1.0
334000.0,4.0,1.5,1.5
235000.0,6.0,3.0,2.0
442000.0,4.0,2.5,2.0
264000.0,3.0,1.75,1.0
275000.0,2.0,1.0,1.0
430000.0,2.0,1.5,1.0
550000.0,3.0,2.5,2.0
775000.0,4.0,2.5,2.0
603500.0,6.0,2.75,1.0
230000.0,3.0,1.0,1.5
449000.0,4.0,2.5,1.0
2075000.0,4.0,3.5,2.0
420000.0,3.0,2.0,1.0
735000.0,4.0,2.25,1.0
200000.0,3.0,1.5,1.0
286000.0,3.0,2.75,2.0
579000.0,3.0,2.5,3.0
345100.0,3.0,3.75,1.0
350000.0,3.0,1.75,1.5
291500.0,3.0,1.0,1.5
649950.0,3.0,2.5,2.0
458500.0,3.0,2.0,2.0
500000.0,3.0,1.0,2.0
362300.0,3.0,2.5,2.0
324000.0,4.0,1.75,1.0
495000.0,3.0,2.0,2.0
